582
grain
,000,09,10,1985,1986,1987,25,87,agriculture,corn,crop,department,dlrs,ec,export,exports,farm,farmers,grain,imports,maize,market,mln,nil,pct,price,prices,production,program,report,rice,said,soviet,tonnes,total,trade,usda,week,wheat,year
505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0
506,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
507,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,2,0,9,0,0,0,0,3,2
508,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,0,1,2,0,2,3,0,0,1,0,0,0,0,0,0,0,0,1,7,1,0,0,7,0,1,0,1,1,0,0,0,4,0,6,0,0,0,0,0,1
510,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,2,0,6,0,0,0,0,4,0
511,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,5,1
513,3,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,3
514,5,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,4,2
515,2,0,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
516,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,7,0,0,0,3,0,3,0,1,0,0,0,0,6,0,1,1,0,0,0,0,2
517,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,5,4,0,0,0,0,0,2,2,7,0,1,0,0,3,0,0,0,0,0,0,6,4
518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,2,0,6,0,25,25,7,77,1,3,0,1,0,0,2,4,0,0,0,0,0,0,0,245,0,0,0,0,0,0,1,0,0,3,20,0,5,4,11,0
520,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
521,0,0,2,4,1,1,2,1,0,0,9,0,0,0,0,0,0,0,3,0,4,0,34,0,14,0,0,3,0,0,0,2,0,6,2,1,0,6,1,0
522,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,7,1,1,0,0,0,0,0,1
523,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0
525,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,4,0,0,0
526,0,0,0,1,1,1,0,1,0,0,0,0,4,0,5,4,0,0,0,3,0,2,1,0,0,0,3,0,0,0,3,9,0,0,0,5,0,0,0,5
527,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,8,0,0,0,0,5,1,9,0
528,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,3,13,2,0,0,2,0,6,0,0,4,0,0,0,9,0,2,1,0,0,0,1,2
529,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
530,0,0,0,0,0,1,1,0,1,0,0,2,2,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,2,1
531,0,0,0,0,0,1,1,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,2,0
532,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,2,0,0,0,3,0
533,0,0,0,0,2,0,0,2,1,0,1,5,2,0,4,1,0,2,1,0,0,0,5,0,1,3,2,1,0,1,0,6,0,3,0,0,1,0,7,1
534,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,1,0
535,0,0,1,0,0,0,0,0,0,3,0,0,0,0,4,1,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5
536,2,0,0,0,0,0,1,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,1,0,3,0
537,0,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
538,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0
539,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0
540,0,0,1,0,3,0,1,0,0,0,0,0,5,0,3,0,4,2,7,0,0,1,5,0,3,0,0,0,0,2,0,17,0,0,0,4,0,0,0,7
541,0,0,1,0,0,3,0,0,2,17,5,3,1,0,0,0,0,5,0,0,0,0,15,0,5,0,0,5,6,1,0,17,0,0,1,0,5,1,0,10
542,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0
543,19,0,0,0,2,0,5,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,19,0,0,0,2,16,0
544,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
545,0,0,0,0,0,3,2,0,1,1,0,6,0,0,2,0,0,0,0,0,0,0,1,0,6,0,0,0,0,2,0,10,0,11,1,0,2,12,2,4
546,3,0,0,1,8,6,0,1,3,1,0,0,0,0,1,1,0,1,0,3,0,0,9,0,6,0,2,11,0,8,7,2,0,10,0,0,0,0,2,1
547,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,2,2,0
548,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,1,1,2,3,0,2,4,7,0,0,0,2,0,0,0,0
549,0,0,1,2,2,0,0,2,1,3,3,1,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0
550,3,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,2,0
551,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1
552,0,4,0,1,1,0,0,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0
553,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,1
554,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0
555,0,24,11,6,6,0,5,32,1,8,0,1,0,1,0,6,0,0,0,6,0,0,6,22,0,0,0,6,0,0,0,0,0,6,0,0,1,0,0,0
556,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
557,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
558,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1,0,0,0,2,1,0,0,0,10,0,1,0,0,0,1,3,0,0,0,2,0,0,0,2
559,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,3,0,0,2,0,0,1,1,5,0,0,0,3,1,0,0,0,0,2,1,0,0
560,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,1,0
561,6,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,0
562,0,0,0,1,5,2,0,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,12,0,0,0,0,2,0,4,1,5,0,10,1,0,0,0,1,2
563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,0,2,0
564,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0
566,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,3,0
567,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
568,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,3,1,0,0,2,8,0,0,0,0,11,7,1,0,2,0,0,4,1
569,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,1,0,0,0,0,5,5,1,0,0,0,0,0,3
570,7,0,8,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,1,0,7,1,0,0,0,0,0
571,0,0,0,0,3,5,1,0,1,4,1,7,7,0,1,0,4,0,1,0,0,0,2,0,2,0,2,0,2,1,0,11,0,0,0,0,0,0,2,3
572,0,0,1,4,1,1,0,0,1,0,0,0,5,0,0,0,2,0,0,6,0,0,4,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,4
573,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,5,0,0,4,0
574,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
576,1,0,0,0,0,1,0,0,3,0,0,1,1,0,4,0,1,0,0,0,0,1,2,0,0,0,0,0,3,0,0,2,0,2,0,5,1,0,0,2
577,0,0,0,0,0,1,1,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0
578,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
579,0,0,0,0,0,0,0,0,1,2,0,2,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0
580,0,0,0,0,1,1,0,0,3,3,1,3,5,0,0,0,1,1,1,0,0,1,3,0,3,2,2,0,2,2,0,6,0,0,0,0,7,2,0,2
581,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,0,0,4,1
578
crude
,000,18,1986,50,barrel,barrels,billion,bpd,company,corp,crude,day,dlrs,ecuador,energy,exploration,gas,government,gulf,industry,iran,iranian,lt,market,minister,mln,new,official,oil,opec,output,pct,petroleum,price,prices,production,said,saudi,today,year
0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2,0,0,1
1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,1
2,1,0,0,0,1,9,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,0,0,3,0,0,0,1,0,2,0,8,0,0,1
3,0,0,0,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
4,1,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,2,0,0,4,0,0,5,0,0,2,0,0,0,0,3,0,0,1
5,1,0,0,1,3,1,0,0,2,1,5,1,2,0,0,0,0,1,0,0,0,0,3,1,0,0,2,0,6,0,0,0,0,0,1,0,8,0,0,0
6,0,0,1,1,1,1,0,0,0,1,1,1,3,0,0,0,0,3,0,0,0,0,1,0,0,3,0,0,4,0,0,0,3,0,0,0,1,0,0,0
7,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8,0,0,0,2,4,0,0,0,1,3,2,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,4,0,2,0,0,0
9,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,0,0,0,0,1,2,0,0,4,0,0,3,0,0,0,0,8,0,1,1
10,3,0,0,3,1,0,0,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,1,0,1,0,8,0,0,1
11,0,2,1,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,5,2,0,0,1,2,5,4,2,5,0,0
12,0,0,2,0,0,1,1,0,1,0,1,0,5,0,0,7,6,0,0,0,0,0,2,0,0,8,0,0,10,0,0,3,1,2,2,2,9,0,0,6
13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,1,0,2,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0
14,0,0,5,1,2,0,17,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,7,0,0,10,0,0,0,0,2,1,2,3,0,0,10
15,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,1,0,4,0,0,2
16,0,0,0,1,0,3,0,0,1,2,0,2,0,0,3,0,1,0,0,0,0,0,8,0,0,0,0,0,7,0,0,6,0,0,0,2,5,0,0,1
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,3,0,1,0
19,3,0,0,1,0,5,0,2,0,0,6,1,0,8,3,0,0,0,0,0,0,0,0,0,1,4,0,0,4,1,1,0,1,0,0,0,4,0,1,0
20,0,0,0,0,0,1,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0
21,0,0,0,0,0,1,0,6,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,8,2,0,0,1,6,0,0,7
22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,3,0,1,0,0,0,0,0,0,0,0,12,2,0,5,2,2,2,0,9,0,0,0
23,1,0,0,0,0,4,0,0,3,0,5,1,0,0,0,0,1,0,0,0,2,5,0,2,0,3,1,5,6,1,1,2,0,7,3,0,8,0,0,0
24,2,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,3,1,2,0,1,0,0,1,1,0,2,0,0,1,0,0,0,2,8,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0
26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,2,5,0,0,0
27,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,2,6,3,2,0,6,0,0,1,2,0,7,0,2,2,3,3,0,10,0,0,5,1,0,0,0,0,18,1,0,13,4,1,7,1,10,0,1,8
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
33,0,0,0,0,2,1,0,0,0,0,0,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,1,4,0,0,1
34,0,0,6,1,1,2,2,0,3,0,0,0,2,0,0,4,1,0,0,0,0,0,1,0,0,12,0,0,4,0,0,0,0,2,2,0,2,0,0,2
35,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,3,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0,0,0
36,0,0,5,0,0,1,5,0,2,0,0,0,9,0,2,1,2,1,0,0,0,0,1,1,0,5,0,0,7,0,0,0,1,1,1,1,15,0,0,3
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,1,1,4,0,1,0,0,2,3,0,0,0,5,0,0,0
38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,1,0,12,1,0,2,0,0,2,0,4,0,0,2
39,0,0,0,0,3,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,1,0,2,0,1,0
40,0,1,0,0,1,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,1
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,7,0,0,0,0,1,0,0,0,3,0,0,0,4,0,1,0,7,0,0,0
42,3,0,0,0,0,3,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,2,0,0,0,4,0,0,0
43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1,0,0,1,0,0,1,5,0,0,0,0,0,0,0,2,0,0,0
44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,8,0,0,1,0,0,1,4,7,0,1,2
45,0,0,0,0,3,0,4,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,6,0,0,1,0,3,0,0,2,0,0,0
46,4,0,0,0,0,2,0,3,0,0,2,1,0,1,2,2,0,1,0,0,0,0,0,0,0,1,4,0,6,0,0,0,2,0,1,2,6,0,0,0
47,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,2,0,0,0
48,0,0,2,0,1,4,2,0,5,0,0,0,9,0,1,0,3,0,1,0,0,0,1,0,0,9,0,0,8,0,0,1,1,0,1,3,9,0,0,3
49,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0
50,0,23,0,0,14,0,0,0,0,0,4,0,16,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,6,0,0,5,1,0,1,0,1,0,0,0
51,2,0,1,0,0,3,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,3,0,0,0
52,3,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0
53,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,2,0,0,0,3,0,0,0
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0
55,0,0,0,4,4,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0,0
56,0,0,0,4,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0
57,2,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,5,0,6,0
58,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,4,0,2,0,0,0,3,6,0,0,1
59,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,3,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,3,0,0,1,0,2,0
61,0,0,0,8,6,0,0,0,0,3,5,0,5,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,3,0,0,0,2,6,3,0,3,0,3,0
62,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
63,0,0,0,2,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0
64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,4,0,0,1,0,0,0,5,0,0,0,0
65,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,5,0,0
66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,11,0,2,0
67,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
68,1,0,0,0,1,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,2,0,0,2,1,0,0,0,11,0,1,0
69,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,2,1,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,5,2,0,0,1,2,5,4,2,5,0,0
71,0,1,0,2,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0
72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,1
73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,1,0
75,2,0,0,1,0,3,0,0,0,0,0,3,0,0,2,1,2,0,0,2,0,0,0,0,0,1,1,0,11,0,0,1,2,0,0,2,6,0,0,0
76,0,3,1,0,2,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,6,7,0,0,3,4,3,8,1,0,2
77,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,5,0,0,1,2,0,0,0,3,0,0,0
79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0
80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,1,2,5,0,0,0,0,0,0,0,3,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,2,0,0,3,0,3,0,0,0,0,0,3,0,4,0,0,0
82,5,0,0,1,0,1,0,4,0,0,4,1,2,7,3,0,0,1,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,1,7,0,1,0
83,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0,2,2,0,2,0,0,0
84,1,0,0,3,0,0,0,0,3,1,0,0,4,0,2,0,3,0,0,0,0,0,2,0,0,3,0,0,3,0,0,3,0,1,0,1,7,0,0,0
85,3,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,1,4,0,2,1
86,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,5,0,0,0
87,0,1,1,0,2,1,0,2,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,8,3,3,0,1,9,7,1,1,0,0,9,0,7,6,0,1
88,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,7,1,0,0,0,0,3,3,4,4,1,0
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,4,0,2,0
